id;url;region;region_url;price;year;manufacturer;model;condition;cylinders;fuel;odometer;title_status;transmission;VIN;drive;size;type;paint_color;image_url;description;county;state;lat;long;posting_date
7218423006;https://bellingham.craigslist.org/ctd/d/bellingham-2011-mercedes-benz-class-300/7218423006.html;bellingham;https://bellingham.craigslist.org;11999;;;;;;;;;;;;;;;;;;wa;;;
7216672204;https://bellingham.craigslist.org/ctd/d/bellingham-2015-mercedes-benz-class-400/7216672204.html;bellingham;https://bellingham.craigslist.org;24999;;;;;;;;;;;;;;;;;;wa;;;
7215617048;https://bellingham.craigslist.org/ctd/d/bellingham-2016-bmw-x1-xdrive28i/7215617048.html;bellingham;https://bellingham.craigslist.org;21850;;;;;;;;;;;;;;;;;;wa;;;
7213839225;https://bellingham.craigslist.org/ctd/d/bellingham-2017-bmw-x3-xdrive28i/7213839225.html;bellingham;https://bellingham.craigslist.org;26850;;;;;;;;;;;;;;;;;;wa;;;
7208549803;https://bellingham.craigslist.org/ctd/d/bellingham-2011-mercedes-benz-class-300/7208549803.html;bellingham;https://bellingham.craigslist.org;11999;;;;;;;;;;;;;;;;;;wa;;;
7213843538;https://skagit.craigslist.org/ctd/d/bellingham-2015-mercedes-benz-class-400/7213843538.html;skagit / island / SJI;https://skagit.craigslist.org;24999;;;;;;;;;;;;;;;;;;wa;;;
7212631321;https://skagit.craigslist.org/ctd/d/bellingham-2016-bmw-x1-xdrive28i/7212631321.html;skagit / island / SJI;https://skagit.craigslist.org;21850;;;;;;;;;;;;;;;;;;wa;;;
7219973522;https://lacrosse.craigslist.org/cto/d/la-crosse-01-pontiac-sunfire/7219973522.html;la crosse;https://lacrosse.craigslist.org;500;;;;;;;;;;;;;;;;;;wi;;;
"7316814884;https://auburn.craigslist.org/ctd/d/auburn-university-2014-gmc-sierra-1500/7316814884.html;auburn;https://auburn.craigslist.org;33590;2014;gmc;sierra 1500 crew cab slt;good;8 cylinders;gas;57923;clean;other;3GTP1VEC4EG551563;;;pickup;white;https://images.craigslist.org/00R0R_lwWjXSEWNa7z_0x20oM_600x450.jpg;""Carvana is the safer way to buy a car During these uncertain times; Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house; we ??re providing touchless delivery that make all aspects of our process even safer. Now; you can get the car you want; and trade in your old one; while avoiding person-to-person contact with our friendly advocates. There are some things that can ??t be put off. And if buying a car is one of them; know that we ??re doing everything we can to keep you keep moving while continuing to put your health safety; and happiness first. Vehicle Stock# 2000909557???  Want to instantly check this car ??s availability? Call us at  334-758-9176Just text that stock number to 855-976-4304 or head to http://www.carvanaauto.com/7171237-74502 and plug it into the search bar!Get PRE-QUALIFIED for your auto loan in 2 minutes - no hit to your credit:http://finance.carvanaauto.com/7171237-74502Looking for more cars like this one? We have 63 GMC Sierra 1500 Crew Cab in stock for as low as $23990!Why buy with Carvana? We have one standard: the highest. Take a look at just some of the qualifications all of our cars must meet before we list them.150-POINT INSPECTION: We put each vehicle through a 150-point inspection so that you can be 100% confident in its quality and safety. See everything that goes into our inspections at:http://www.carvanaauto.com/7171237-74502NO REPORTED ACCIDENTS: We do not sell cars that have been in a reported accident or have a frame or structural damage.7 DAY TEST OWN MONEY BACK GUARANTEE: Every Carvana car comes with a 7-day money-back guarantee. Why? It takes more than 15-minutes to make a decision on your next car. Learn more about test owning at http://about.carvanaauto.comFLEXIBLE FINANCING; TRADE INS WELCOME: We ??re all about real-time financing without the middle man. Need financing? Pick a combination of down and monthly payments that work for you. Have a trade-in? We ??ll give you a value in 2 minutes. Check out everything about our financing at:http://finance.carvanaauto.com/7171237-74502COST SAVINGS: Carvana's business model has fewer expenses and no bloated fees compared to your local dealership. See how much we can save you at http://about.carvanaauto.comPREMIUM DETAIL: We go the extra mile so that your car is looking as good as new. There are a lot of specifics that we won ??t list here (we wash; clean; buff; paint; polish; wax; seal); but trust us that when your car arrives; it ??s going to look sweet.Vehicle Info for Stock# 2000909557Trim: SLT Pickup 4D 5 3/4 ft pickupMileage: 57k milesExterior Color: WhiteInterior Color: Lt. BrownEngine: EcoTec3 5.3L Flex Fuel V8 355hp 383ft. lbs.Drive: Two Wheel DriveTransmission: VIN: 3GTP1VEC4EG551563Dealer Disclosure: Price excludes tax; title; and registration (which we handle for you).Disclaimer: You agree that by providing your phone number; Carvana; or Carvana ??s authorized representatives*; may call and/or send text messages (including by using equipment to automatically dial telephone numbers) about your interest in a purchase; for marketing/sales purposes; or for any other servicing or informational purpose related to your account. You do not have to consent to receiving calls or texts to purchase from Carvana. While every reasonable effort is made to ensure the accuracy of the information for this GMC Sierra 1500 Crew Cab; we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Carvana at 334-758-9176*Including; but not limited to; Bridgecrest Credit Company; GO Financial and SilverRock Automotive.*GMC* *Sierra* *1500* *Crew* *Cab* *Base* *GMC* *Sierra* *1500* *Crew* *Cab* *SLE* *GMC* *Sierra* *1500* *Crew* *Cab* *SLT* *GMC* *Sierra* *1500* *Crew* *Cab* *Denali* *GMC* *Sierra* *1500* *Crew* *Cab* *Work* *Truck* *4x2* *GMC* *Sierra* *1500* *Crew* *Cab* *4x4* *Crew* *Cab* *GMC* *Sierra* *1500* *Crew* *Cab* *Regular* *Cab* *Extended* *Cab* *Truck* 2022  2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   22  21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00"";;al;32.59;-85.48;2021-05-04T12:31:18-0500";;;;;;;;;;;;;;;;;;;;;;;;;
"7316814758;https://auburn.craigslist.org/ctd/d/auburn-university-2010-chevy-chevrolet/7316814758.html;auburn;https://auburn.craigslist.org;22590;2010;chevrolet;silverado 1500;good;8 cylinders;gas;71229;clean;other;1GCSCSE06AZ123805;;;pickup;blue;https://images.craigslist.org/00R0R_lwWjXSEWNa7z_0x20oM_600x450.jpg;""Carvana is the safer way to buy a car During these uncertain times; Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house; we ??re providing touchless delivery that make all aspects of our process even safer. Now; you can get the car you want; and trade in your old one; while avoiding person-to-person contact with our friendly advocates. There are some things that can ??t be put off. And if buying a car is one of them; know that we ??re doing everything we can to keep you keep moving while continuing to put your health safety; and happiness first. Vehicle Stock# 2000977114???  Want to instantly check this car ??s availability? Call us at  334-758-9176Just text that stock number to 855-976-4304 or head to http://www.carvanaauto.com/7163375-74502 and plug it into the search bar!Get PRE-QUALIFIED for your auto loan in 2 minutes - no hit to your credit:http://finance.carvanaauto.com/7163375-74502Looking for more cars like this one? We have 10 Chevrolet Silverado 1500 Extended Cab in stock for as low as $20990!Why buy with Carvana? We have one standard: the highest. Take a look at just some of the qualifications all of our cars must meet before we list them.150-POINT INSPECTION: We put each vehicle through a 150-point inspection so that you can be 100% confident in its quality and safety. See everything that goes into our inspections at:http://www.carvanaauto.com/7163375-74502NO REPORTED ACCIDENTS: We do not sell cars that have been in a reported accident or have a frame or structural damage.7 DAY TEST OWN MONEY BACK GUARANTEE: Every Carvana car comes with a 7-day money-back guarantee. Why? It takes more than 15-minutes to make a decision on your next car. Learn more about test owning at http://about.carvanaauto.comFLEXIBLE FINANCING; TRADE INS WELCOME: We ??re all about real-time financing without the middle man. Need financing? Pick a combination of down and monthly payments that work for you. Have a trade-in? We ??ll give you a value in 2 minutes. Check out everything about our financing at:http://finance.carvanaauto.com/7163375-74502COST SAVINGS: Carvana's business model has fewer expenses and no bloated fees compared to your local dealership. See how much we can save you at http://about.carvanaauto.comPREMIUM DETAIL: We go the extra mile so that your car is looking as good as new. There are a lot of specifics that we won ??t list here (we wash; clean; buff; paint; polish; wax; seal); but trust us that when your car arrives; it ??s going to look sweet.Vehicle Info for Stock# 2000977114Trim: LT Pickup 4D 6 1/2 ft pickupMileage: 71k milesExterior Color: BlueInterior Color: BlackEngine: Vortec 5.3L Flex Fuel V8 315hp 335ft. lbs.Drive: Two Wheel DriveTransmission: VIN: 1GCSCSE06AZ123805Dealer Disclosure: Price excludes tax; title; and registration (which we handle for you).Disclaimer: You agree that by providing your phone number; Carvana; or Carvana ??s authorized representatives*; may call and/or send text messages (including by using equipment to automatically dial telephone numbers) about your interest in a purchase; for marketing/sales purposes; or for any other servicing or informational purpose related to your account. You do not have to consent to receiving calls or texts to purchase from Carvana. While every reasonable effort is made to ensure the accuracy of the information for this Chevrolet Silverado 1500 Extended Cab; we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Carvana at 334-758-9176*Including; but not limited to; Bridgecrest Credit Company; GO Financial and SilverRock Automotive.*Chevrolet* *Silverado* *1500* *Extended* *Cab* *Chevy* *Chevrolet* *Silverado* *1500* *Extended* *Cab* *HD* *Crew* *Cab* *LS* *Pickup* *Chevrolet* *Silverado* *1500* *Extended* *Cab* *LS* *Chevrolet* *Silverado* *1500* *Extended* *Cab* *LT* *Chevrolet* *Silverado* *1500* *Extended* *Cab* *LTZ* *Chevrolet* *Silverado* *1500* *Extended* *Cab* *LT1* *Chevrolet* *Silverado* *1500* *Extended* *Cab* *Crew* *Cab* *Chevrolet* *Silverado* *1500* *Extended* *Cab* *XtraCab* *Chevrolet* *Silverado* *1500* *Extended* *Cab* *2500HD* *Classic* *Pick* *up* 2022  2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   22  21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00"";;al;32.59;-85.48;2021-05-04T12:31:08-0500";;;;;;;;;;;;;;;;;;;;;;;;;
"7316814989;https://auburn.craigslist.org/ctd/d/auburn-university-2020-chevy-chevrolet/7316814989.html;auburn;https://auburn.craigslist.org;39590;2020;chevrolet;silverado 1500 crew;good;8 cylinders;gas;19160;clean;other;3GCPWCED5LG130317;;;pickup;red;https://images.craigslist.org/01212_jjirIWa0y02z_0gw0co_600x450.jpg;""Carvana is the safer way to buy a car During these uncertain times; Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house; we ??re providing touchless delivery that make all aspects of our process even safer. Now; you can get the car you want; and trade in your old one; while avoiding person-to-person contact with our friendly advocates. There are some things that can ??t be put off. And if buying a car is one of them; know that we ??re doing everything we can to keep you keep moving while continuing to put your health safety; and happiness first. Vehicle Stock# 2000948059???  Want to instantly check this car ??s availability? Call us at  334-758-9176Just text that stock number to 855-976-4304 or head to http://www.carvanaauto.com/6965441-74502 and plug it into the search bar!Get PRE-QUALIFIED for your auto loan in 2 minutes - no hit to your credit:http://finance.carvanaauto.com/6965441-74502Looking for more cars like this one? We have 144 Chevrolet Silverado 1500 Crew Cab in stock for as low as $20990!Why buy with Carvana? We have one standard: the highest. Take a look at just some of the qualifications all of our cars must meet before we list them.150-POINT INSPECTION: We put each vehicle through a 150-point inspection so that you can be 100% confident in its quality and safety. See everything that goes into our inspections at:http://www.carvanaauto.com/6965441-74502NO REPORTED ACCIDENTS: We do not sell cars that have been in a reported accident or have a frame or structural damage.7 DAY TEST OWN MONEY BACK GUARANTEE: Every Carvana car comes with a 7-day money-back guarantee. Why? It takes more than 15-minutes to make a decision on your next car. Learn more about test owning at http://about.carvanaauto.comFLEXIBLE FINANCING; TRADE INS WELCOME: We ??re all about real-time financing without the middle man. Need financing? Pick a combination of down and monthly payments that work for you. Have a trade-in? We ??ll give you a value in 2 minutes. Check out everything about our financing at:http://finance.carvanaauto.com/6965441-74502COST SAVINGS: Carvana's business model has fewer expenses and no bloated fees compared to your local dealership. See how much we can save you at http://about.carvanaauto.comPREMIUM DETAIL: We go the extra mile so that your car is looking as good as new. There are a lot of specifics that we won ??t list here (we wash; clean; buff; paint; polish; wax; seal); but trust us that when your car arrives; it ??s going to look sweet.Vehicle Info for Stock# 2000948059Trim: LT Pickup 4D 5 3/4 ft pickupMileage: 19k milesExterior Color: RedInterior Color: BLACKEngine: EcoTec3 5.3L V8 355hp 383ft. lbs.Drive: Two Wheel DriveTransmission: VIN: 3GCPWCED5LG130317Dealer Disclosure: Price excludes tax; title; and registration (which we handle for you).Disclaimer: You agree that by providing your phone number; Carvana; or Carvana ??s authorized representatives*; may call and/or send text messages (including by using equipment to automatically dial telephone numbers) about your interest in a purchase; for marketing/sales purposes; or for any other servicing or informational purpose related to your account. You do not have to consent to receiving calls or texts to purchase from Carvana. While every reasonable effort is made to ensure the accuracy of the information for this Chevrolet Silverado 1500 Crew Cab; we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Carvana at 334-758-9176*Including; but not limited to; Bridgecrest Credit Company; GO Financial and SilverRock Automotive.*Chevrolet* *Silverado* *1500* *Crew* *Cab* *Chevy* *Chevrolet* *Silverado* *1500* *Crew* *Cab* *HD* *Crew* *Cab* *LS* *Pickup* *Chevrolet* *Silverado* *1500* *Crew* *Cab* *LS* *Chevrolet* *Silverado* *1500* *Crew* *Cab* *LT* *Chevrolet* *Silverado* *1500* *Crew* *Cab* *LTZ* *Chevrolet* *Silverado* *1500* *Crew* *Cab* *LT1* *Chevrolet* *Silverado* *1500* *Crew* *Cab* *Crew* *Cab* *Chevrolet* *Silverado* *1500* *Crew* *Cab* *XtraCab* *Chevrolet* *Silverado* *1500* *Crew* *Cab* *2500HD* *Classic* *Pick* *up* 2022  2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   22  21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00"";;al;32.59;-85.48;2021-05-04T12:31:25-0500";;;;;;;;;;;;;;;;;;;;;;;;;
"7316743432;https://auburn.craigslist.org/ctd/d/auburn-university-2017-toyota-tundra/7316743432.html;auburn;https://auburn.craigslist.org;30990;2017;toyota;tundra double cab sr;good;8 cylinders;gas;41124;clean;other;5TFRM5F17HX120972;;;pickup;red;https://images.craigslist.org/00x0x_1y9kIOzGCFaz_0gw0co_600x450.jpg;""Carvana is the safer way to buy a car During these uncertain times; Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house; we ??re providing touchless delivery that make all aspects of our process even safer. Now; you can get the car you want; and trade in your old one; while avoiding person-to-person contact with our friendly advocates. There are some things that can ??t be put off. And if buying a car is one of them; know that we ??re doing everything we can to keep you keep moving while continuing to put your health safety; and happiness first. Vehicle Stock# 2000905180???  Want to instantly check this car ??s availability? Call us at  334-758-9176Just text that stock number to 855-976-4304 or head to http://www.carvanaauto.com/6964121-74502 and plug it into the search bar!Get PRE-QUALIFIED for your auto loan in 2 minutes - no hit to your credit:http://finance.carvanaauto.com/6964121-74502Looking for more cars like this one? We have 24 Toyota Tundra Double Cab in stock for as low as $23990!Why buy with Carvana? We have one standard: the highest. Take a look at just some of the qualifications all of our cars must meet before we list them.150-POINT INSPECTION: We put each vehicle through a 150-point inspection so that you can be 100% confident in its quality and safety. See everything that goes into our inspections at:http://www.carvanaauto.com/6964121-74502NO REPORTED ACCIDENTS: We do not sell cars that have been in a reported accident or have a frame or structural damage.7 DAY TEST OWN MONEY BACK GUARANTEE: Every Carvana car comes with a 7-day money-back guarantee. Why? It takes more than 15-minutes to make a decision on your next car. Learn more about test owning at http://about.carvanaauto.comFLEXIBLE FINANCING; TRADE INS WELCOME: We ??re all about real-time financing without the middle man. Need financing? Pick a combination of down and monthly payments that work for you. Have a trade-in? We ??ll give you a value in 2 minutes. Check out everything about our financing at:http://finance.carvanaauto.com/6964121-74502COST SAVINGS: Carvana's business model has fewer expenses and no bloated fees compared to your local dealership. See how much we can save you at http://about.carvanaauto.comPREMIUM DETAIL: We go the extra mile so that your car is looking as good as new. There are a lot of specifics that we won ??t list here (we wash; clean; buff; paint; polish; wax; seal); but trust us that when your car arrives; it ??s going to look sweet.Vehicle Info for Stock# 2000905180Trim: SR Pickup 4D 6 1/2 ft pickupMileage: 41k milesExterior Color: RedInterior Color: GRAYEngine: 4.6L V8 310hp 327ft. lbs.Drive: Two Wheel DriveTransmission: VIN: 5TFRM5F17HX120972Dealer Disclosure: Price excludes tax; title; and registration (which we handle for you).Disclaimer: You agree that by providing your phone number; Carvana; or Carvana ??s authorized representatives*; may call and/or send text messages (including by using equipment to automatically dial telephone numbers) about your interest in a purchase; for marketing/sales purposes; or for any other servicing or informational purpose related to your account. You do not have to consent to receiving calls or texts to purchase from Carvana. While every reasonable effort is made to ensure the accuracy of the information for this Toyota Tundra Double Cab; we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Carvana at 334-758-9176*Including; but not limited to; Bridgecrest Credit Company; GO Financial and SilverRock Automotive.*Toyota* *Tundra* *Double* *Cab* *2WD* *Truck* *Toyota* *Tundra* *Double* *Cab* *4WD* *Toyota* *Tundra* *Double* *Cab* *Access* *Cab* *Limited* *Toyota* *Tundra* *Double* *Cab* *Access* *Cab* *SR5* *Toyota* *Tundra* *Double* *Cab* *CrewMax* *Limited* *Toyota* *Tundra* *Double* *Cab* *CrewMax* *Toyota* *Tundra* *Double* *Cab* *CrewMax* *SR5* *Toyota* *Tundra* *Double* *Cab* *Double* *Cab* *Toyota* *Tundra* *Double* *Cab* *Double* *Cab* *Limited* *Toyota* *Tundra* *Double* *Cab* *Double* *Cab* *SR5* *Toyota* *Tundra* *Double* *Cab* *Regular* *Cab* *Toyota* *Tundra* *Double* *Cab* *SR* *Toyota* *Tundra* *Double* *Cab* *Platinum* *Toyota* *Tundra* *Double* *Cab* *electric* *hybrid* *Pickup* 2022  2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   22  21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00"";;al;32.59;-85.48;2021-05-04T10:41:31-0500";;;;;;;;;;;;;;;;;;;;;;;;;
7316356412;https://auburn.craigslist.org/cto/d/auburn-university-2013-150/7316356412.html;auburn;https://auburn.craigslist.org;15000;2013;ford;f-150 xlt;excellent;6 cylinders;gas;128000;clean;automatic;;rwd;full-size;truck;black;https://images.craigslist.org/00404_l4loxHvdQefz_0CI0t2_600x450.jpg;2013 F-150 XLT V6 4 Door. Good condition. Leveling kit. New Tires.;;al;32.592;-855.189;2021-05-03T14:02:03-0500
"7316343444;https://auburn.craigslist.org/ctd/d/auburn-university-2012-gmc-sierra-2500/7316343444.html;auburn;https://auburn.craigslist.org;27990;2012;gmc;sierra 2500 hd extended cab;good;8 cylinders;gas;68696;clean;other;1GT220CG8CZ231238;4wd;;pickup;black;https://images.craigslist.org/00V0V_ftJbKrOgdi5z_0gw0co_600x450.jpg;""Carvana is the safer way to buy a car During these uncertain times; Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their cars without ever leaving the safety of their house; we ??re providing touchless delivery that make all aspects of our process even safer. Now; you can get the car you want; and trade in your old one; while avoiding person-to-person contact with our friendly advocates. There are some things that can ??t be put off. And if buying a car is one of them; know that we ??re doing everything we can to keep you keep moving while continuing to put your health safety; and happiness first. Vehicle Stock# 2000839840???  Want to instantly check this car ??s availability? Call us at  334-758-9176Just text that stock number to 855-976-4304 or head to http://www.carvanaauto.com/7164202-74502 and plug it into the search bar!Get PRE-QUALIFIED for your auto loan in 2 minutes - no hit to your credit:http://finance.carvanaauto.com/7164202-74502Looking for more cars like this one? We have 1 GMC Sierra 2500 HD Extended Cab in stock for as low as $27990!Why buy with Carvana? We have one standard: the highest. Take a look at just some of the qualifications all of our cars must meet before we list them.150-POINT INSPECTION: We put each vehicle through a 150-point inspection so that you can be 100% confident in its quality and safety. See everything that goes into our inspections at:http://www.carvanaauto.com/7164202-74502NO REPORTED ACCIDENTS: We do not sell cars that have been in a reported accident or have a frame or structural damage.7 DAY TEST OWN MONEY BACK GUARANTEE: Every Carvana car comes with a 7-day money-back guarantee. Why? It takes more than 15-minutes to make a decision on your next car. Learn more about test owning at http://about.carvanaauto.comFLEXIBLE FINANCING; TRADE INS WELCOME: We ??re all about real-time financing without the middle man. Need financing? Pick a combination of down and monthly payments that work for you. Have a trade-in? We ??ll give you a value in 2 minutes. Check out everything about our financing at:http://finance.carvanaauto.com/7164202-74502COST SAVINGS: Carvana's business model has fewer expenses and no bloated fees compared to your local dealership. See how much we can save you at http://about.carvanaauto.comPREMIUM DETAIL: We go the extra mile so that your car is looking as good as new. There are a lot of specifics that we won ??t list here (we wash; clean; buff; paint; polish; wax; seal); but trust us that when your car arrives; it ??s going to look sweet.Vehicle Info for Stock# 2000839840Trim: SLE Pickup 4D 6 1/2 ft pickupMileage: 68k milesExterior Color: BlackInterior Color: BLACKEngine: 6.0L V8 360hp 380ft. lbs.Drive: 4wdTransmission: Automatic; 6-Spd HD w/OverdriveVIN: 1GT220CG8CZ231238Dealer Disclosure: Price excludes tax; title; and registration (which we handle for you).Disclaimer: You agree that by providing your phone number; Carvana; or Carvana ??s authorized representatives*; may call and/or send text messages (including by using equipment to automatically dial telephone numbers) about your interest in a purchase; for marketing/sales purposes; or for any other servicing or informational purpose related to your account. You do not have to consent to receiving calls or texts to purchase from Carvana. While every reasonable effort is made to ensure the accuracy of the information for this GMC Sierra 2500 HD Extended Cab; we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Carvana at 334-758-9176*Including; but not limited to; Bridgecrest Credit Company; GO Financial and SilverRock Automotive.*GMC* *Sierra* *2500* *HD* *Extended* *Cab* *Base* *GMC* *Sierra* *2500* *HD* *Extended* *Cab* *SLE* *GMC* *Sierra* *2500* *HD* *Extended* *Cab* *SLT* *GMC* *Sierra* *2500* *HD* *Extended* *Cab* *Denali* *GMC* *Sierra* *2500* *HD* *Extended* *Cab* *Work* *Truck* *4x2* *GMC* *Sierra* *2500* *HD* *Extended* *Cab* *4x4* *Crew* *Cab* *GMC* *Sierra* *2500* *HD* *Extended* *Cab* *Regular* *Cab* *Extended* *Cab* *Truck* 2022  2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   22  21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00"";;al;32.59;-85.48;2021-05-03T13:41:25-0500";;;;;;;;;;;;;;;;;;;;;;;;;
